"TIPO_PAGAMENTO","PRG_ASSEGNO","NUM_ASSEGNO_BONIFICO","DAT_PAGAMENTO","IMPORTO","COD_ENTE_INTEST","DAT_ADDEBITO","FLG_STAMPATO","FLG_A_B_UFFICIO","ORIGINE","COD_COMP","COD_PROVIDER","COD_NUC","PRG_NUC","INTEST_DEC_1","INTEST_DEC_2","NOTA_1","NOTA_2","NOTA_3","COD_STR"
"B","29454","29454","2024-06-20 00:00:00.0","409.6",,,"S","S","P","0001",,"008681","1",,,"2024","00031498",,
"B","29455","29455","2024-06-20 00:00:00.0","240",,,"S","S","P","0001",,"008681","1",,,"2024","00031513",,
"B","29456","29456","2024-06-20 00:00:00.0","80",,,"S","S","P","0001",,"008681","1",,,"2024","00031515",,
"B","29457","29457","2024-06-20 00:00:00.0","126",,,"S","S","P","0001",,"008681","1",,,"2024","00031533",,
"B","29458","29458","2024-06-20 00:00:00.0","92.15",,,"S","S","P","0001",,"007349","1",,,"2024","00031642",,
"B","29459","29459","2024-06-20 00:00:00.0","143.75",,,"S","S","P","0001","CONV","008687","1",,,"2024","00031804",,"01633"
"B","29460","29460","2024-06-20 00:00:00.0","144",,,"S","S","P","0001","CONV","007002","2",,,"2024","00031820",,"02388"
"B","29461","29461","2024-06-20 00:00:00.0","26",,,"S","S","P","0073","CONV","014007","1",,,"2024","00031876",,"02164"
"B","29462","29462","2024-06-20 00:00:00.0","138.4",,,"S","S","P","0001",,"008678","1",,,"2024","00031898",,
"B","29463","29463","2024-06-20 00:00:00.0","100",,,"S","S","P","0001","CONV","007275","4",,,"2024","00032026",,"05294"
"B","29464","29464","2024-06-20 00:00:00.0","100",,,"S","S","P","0001","CONV","007275","3",,,"2024","00032036",,"05294"
"B","29465","29465","2024-06-20 00:00:00.0","105",,,"S","S","P","0001",,"005554","1",,,"2024","00032044",,
"B","29466","29466","2024-06-20 00:00:00.0","110.5",,,"S","S","P","0001","CONV","010070","1",,,"2024","00032093",,"02054"
"B","29467","29467","2024-06-20 00:00:00.0","107.49",,,"S","S","P","0001","CONV","005889","1",,,"2024","00032117",,"00570"
"B","29468","29468","2024-06-20 00:00:00.0","125",,,"S","S","P","0073","CONV","013135","1",,,"2024","00032130",,"01651"
"B","29469","29469","2024-06-20 00:00:00.0","48",,,"S","S","P","0001","CONV","009760","1",,,"2024","00032144",,"03347"
"B","29470","29470","2024-06-20 00:00:00.0","127.75",,,"S","S","P","0001",,"007589","2",,,"2024","00032154",,
"B","29471","29471","2024-06-20 00:00:00.0","297",,,"S","S","P","0073",,"011655","1",,,"2024","00032158",,
"B","29472","29472","2024-06-20 00:00:00.0","2020",,,"S","S","P","0073",,"012750","2",,,"2024","00032174",,
"B","29473","29473","2024-06-20 00:00:00.0","50",,,"S","S","P","0001",,"008576","2",,,"2024","00032184",,
"B","29474","29474","2024-06-20 00:00:00.0","173.5",,,"S","S","P","0001",,"006885","2",,,"2024","00032190",,
"B","29475","29475","2024-06-20 00:00:00.0","299.1",,,"S","S","P","0001",,"004563","2",,,"2024","00032226",,
"B","29476","29476","2024-06-20 00:00:00.0","40",,,"S","S","P","0001",,"011278","4",,,"2024","00032230",,
"B","29477","29477","2024-06-20 00:00:00.0","136",,,"S","S","P","0001",,"004557","4",,,"2024","00032232",,
"B","29478","29478","2024-06-20 00:00:00.0","380",,,"S","S","P","0073",,"012556","4",,,"2024","00032254",,
"B","29479","29479","2024-06-20 00:00:00.0","800",,,"S","S","P","0073",,"012556","4",,,"2024","00032256",,
"B","29480","29480","2024-06-20 00:00:00.0","65",,,"S","S","P","0001",,"004769","1",,,"2024","00032258",,
"B","29481","29481","2024-06-20 00:00:00.0","75",,,"S","S","P","0001",,"004769","1",,,"2024","00032260",,
"B","29482","29482","2024-06-20 00:00:00.0","120",,,"S","S","P","0001",,"004769","1",,,"2024","00032262",,
"B","29483","29483","2024-06-20 00:00:00.0","50",,,"S","S","P","0001",,"005827","1",,,"2024","00032266",,
"B","29484","29484","2024-06-20 00:00:00.0","50",,,"S","S","P","0001",,"005827","1",,,"2024","00032270",,
"B","29485","29485","2024-06-20 00:00:00.0","1040",,,"S","S","P","0001",,"007880","3",,,"2024","00032274",,
"B","29486","29486","2024-06-20 00:00:00.0","68",,,"S","S","P","0001",,"004954","1",,,"2024","00032278",,
"B","29487","29487","2024-06-20 00:00:00.0","9.65",,,"S","S","P","0001",,"005827","1",,,"2024","00032282",,
"B","29488","29488","2024-06-20 00:00:00.0","2.3",,,"S","S","P","0001",,"004535","1",,,"2024","00032290",,
"B","29489","29489","2024-06-20 00:00:00.0","16.1",,,"S","S","P","0001",,"004535","1",,,"2024","00032298",,
"B","29490","29490","2024-06-20 00:00:00.0","36",,,"S","S","P","0001",,"006379","4",,,"2024","00032300",,
"B","29491","29491","2024-06-20 00:00:00.0","44.85",,,"S","S","P","0001",,"007853","1",,,"2024","00032314",,
"B","29550","29550","2024-06-20 00:00:00.0","63",,,"S","S","P","0001",,"005555","1",,,"2024","00032565",,
"B","29787","29787","2024-06-20 00:00:00.0","50",,,"S","S","P","0001",,"009141","2",,,"2024","00033327",,
"B","29859","29859","2024-06-20 00:00:00.0","416.5",,,"S","S","P","0001",,"010130","4",,,"2024","00033575",,
"B","29860","29860","2024-06-20 00:00:00.0","44.15",,,"S","S","P","0001",,"007727","1",,,"2024","00033577",,
"B","29861","29861","2024-06-20 00:00:00.0","160.65",,,"S","S","P","0001",,"011423","1",,,"2024","00033579",,
"B","29862","29862","2024-06-20 00:00:00.0","36.15",,,"S","S","P","0001",,"010950","1",,,"2024","00033581",,
"B","29863","29863","2024-06-20 00:00:00.0","120",,,"S","S","P","0001",,"014265","1",,,"2024","00033583",,
"B","29864","29864","2024-06-20 00:00:00.0","90",,,"S","S","P","0001",,"004508","1",,,"2024","00033585",,
"B","29865","29865","2024-06-20 00:00:00.0","25",,,"S","S","P","0001",,"014265","1",,,"2024","00033587",,
"B","29866","29866","2024-06-20 00:00:00.0","30",,,"S","S","P","0001",,"010026","2",,,"2024","00033589",,
"B","29867","29867","2024-06-20 00:00:00.0","300",,,"S","S","P","0073",,"012027","2",,,"2024","00033591",,
"B","29868","29868","2024-06-20 00:00:00.0","64",,,"S","S","P","0001",,"008988","1",,,"2024","00033594",,
"B","29869","29869","2024-06-20 00:00:00.0","50",,,"S","S","P","0073",,"012042","3",,,"2024","00033595",,
"B","29870","29870","2024-06-20 00:00:00.0","85",,,"S","S","P","0073",,"011954","1",,,"2024","00033596",,
"B","29871","29871","2024-06-20 00:00:00.0","81",,,"S","S","P","0001",,"004538","2",,,"2024","00033598",,
"B","29872","29872","2024-06-20 00:00:00.0","200",,,"S","S","P","0073",,"012066","1",,,"2024","00033599",,
"B","29873","29873","2024-06-20 00:00:00.0","120",,,"S","S","P","0073",,"013698","1",,,"2024","00033602",,
"B","29874","29874","2024-06-20 00:00:00.0","70",,,"S","S","P","0001",,"011272","2",,,"2024","00033604",,
"B","29875","29875","2024-06-20 00:00:00.0","150",,,"S","S","P","0001",,"005629","1",,,"2024","00033609",,
"B","29876","29876","2024-06-20 00:00:00.0","728",,,"S","S","P","0001",,"009428","1",,,"2024","00033618",,
"B","29877","29877","2024-06-20 00:00:00.0","76",,,"S","S","P","0001",,"008039","1",,,"2024","00033620",,
"B","29878","29878","2024-06-20 00:00:00.0","330",,,"S","S","P","0001",,"004529","1",,,"2024","00033622",,
"B","29879","29879","2024-06-20 00:00:00.0","56",,,"S","S","P","0001",,"011101","4",,,"2024","00033626",,
"B","29880","29880","2024-06-20 00:00:00.0","116.25",,,"S","S","P","0001",,"005740","1",,,"2024","00033630",,
"B","29881","29881","2024-06-20 00:00:00.0","300",,,"S","S","P","0001",,"014075","1",,,"2024","00033635",,
"B","29882","29882","2024-06-20 00:00:00.0","144",,,"S","S","P","0001",,"004548","4",,,"2024","00033644",,
"B","29883","29883","2024-06-20 00:00:00.0","45.86",,,"S","S","P","0001",,"014612","1",,,"2024","00033650",,
"B","29884","29884","2024-06-20 00:00:00.0","37.5",,,"S","S","P","0001",,"005155","1",,,"2024","00033652",,
"B","29885","29885","2024-06-20 00:00:00.0","57.6",,,"S","S","P","0001",,"008541","1",,,"2024","00033659",,
"B","29886","29886","2024-06-20 00:00:00.0","133.6",,,"S","S","P","0001",,"005993","1",,,"2024","00033664",,
"B","9","9","2024-02-26 00:00:00.0","84",,,"S","N","P","0003",,"002234","1",,,,,,
"B","10","10","2024-02-26 00:00:00.0","300",,,"S","N","P","0003",,"002234","1",,,,,,
"B","19917","19917","2024-03-07 00:00:00.0","16.6",,,"S","S","P","0001",,"006317","2",,,"2024","00009391",,
"B","19918","19918","2024-03-07 00:00:00.0","135",,,"S","S","P","0001",,"005476","1",,,"2024","00009393",,
"B","19919","19919","2024-03-07 00:00:00.0","70.64",,,"S","S","P","0001",,"008392","1",,,"2024","00009397",,
"B","19920","19920","2024-03-07 00:00:00.0","8",,,"S","S","P","0001",,"008484","1",,,"2024","00009399",,
"B","19921","19921","2024-03-07 00:00:00.0","50",,,"S","S","P","0073",,"012683","1",,,"2024","00009401",,
"B","19922","19922","2024-03-07 00:00:00.0","52.5",,,"S","S","P","0001",,"011083","1",,,"2024","00009403",,
"B","19923","19923","2024-03-07 00:00:00.0","48.55",,,"S","S","P","0001",,"005476","1",,,"2024","00009407",,
"B","19924","19924","2024-03-07 00:00:00.0","36.15",,,"S","S","P","0001",,"008392","1",,,"2024","00009409",,
"B","19925","19925","2024-03-07 00:00:00.0","119",,,"S","S","P","0001",,"007704","1",,,"2024","00009411",,
"B","19926","19926","2024-03-07 00:00:00.0","338.01",,,"S","S","P","0001",,"008065","3",,,"2024","00009417",,
"B","19927","19927","2024-03-07 00:00:00.0","36",,,"S","S","P","0001",,"006317","2",,,"2024","00009423",,
"B","19928","19928","2024-03-07 00:00:00.0","200",,,"S","S","P","0001",,"005880","1",,,"2024","00009427",,
"B","19929","19929","2024-03-07 00:00:00.0","28",,,"S","S","P","0001",,"010926","2",,,"2024","00009431",,
"B","19930","19930","2024-03-07 00:00:00.0","100.4",,,"S","S","P","0073",,"011926","2",,,"2024","00009433",,
"B","19931","19931","2024-03-07 00:00:00.0","434.26",,,"S","S","P","0001",,"007957","4",,,"2024","00009435",,
"B","19932","19932","2024-03-07 00:00:00.0","63",,,"S","S","P","0001",,"010790","1",,,"2024","00009449",,
"B","19933","19933","2024-03-07 00:00:00.0","28",,,"S","S","P","0001",,"009105","1",,,"2024","00009459",,
"B","19934","19934","2024-03-07 00:00:00.0","158",,,"S","S","P","0001",,"009105","1",,,"2024","00009461",,
"B","19935","19935","2024-03-07 00:00:00.0","101.5",,,"S","S","P","0001",,"009423","4",,,"2024","00009463",,
"B","19936","19936","2024-03-07 00:00:00.0","78",,,"S","S","P","0001",,"009105","1",,,"2024","00009465",,
"B","19937","19937","2024-03-07 00:00:00.0","63",,,"S","S","P","0001",,"009105","4",,,"2024","00009467",,
"B","19938","19938","2024-03-07 00:00:00.0","88.16",,,"S","S","P","0001",,"011447","1",,,"2024","00009469",,
"B","19939","19939","2024-03-07 00:00:00.0","105",,,"S","S","P","0001",,"009423","4",,,"2024","00009473",,
"B","19940","19940","2024-03-07 00:00:00.0","211",,,"S","S","P","0001",,"008996","1",,,"2024","00009475",,
"B","19941","19941","2024-03-07 00:00:00.0","210",,,"S","S","P","0001",,"011447","2",,,"2024","00009477",,
"B","19942","19942","2024-03-07 00:00:00.0","45",,,"S","S","P","0001",,"005844","1",,,"2024","00009479",,
"B","19943","19943","2024-03-07 00:00:00.0","336",,,"S","S","P","0073",,"013476","1",,,"2024","00009483",,
"B","19944","19944","2024-03-07 00:00:00.0","480",,,"S","S","P","0001",,"005560","1",,,"2024","00009485",,
"B","19945","19945","2024-03-07 00:00:00.0","70",,,"S","S","P","0001",,"011268","1",,,"2024","00009487",,
"B","19946","19946","2024-03-07 00:00:00.0","147",,,"S","S","P","0001",,"010963","1",,,"2024","00009491",,
"B","19947","19947","2024-03-07 00:00:00.0","368",,,"S","S","P","0001",,"010944","2",,,"2024","00009493",,
"B","19948","19948","2024-03-07 00:00:00.0","56",,,"S","S","P","0001",,"011115","1",,,"2024","00009495",,
"B","19949","19949","2024-03-07 00:00:00.0","160",,,"S","S","P","0001",,"005067","1",,,"2024","00009499",,
"B","19950","19950","2024-03-07 00:00:00.0","64",,,"S","S","P","0001",,"005353","1",,,"2024","00009501",,
"B","19951","19951","2024-03-07 00:00:00.0","306.86",,,"S","S","P","0001",,"007265","2",,,"2024","00009513",,
"B","19952","19952","2024-03-07 00:00:00.0","112.5",,,"S","S","P","0001",,"006893","1",,,"2024","00009515",,
"B","19953","19953","2024-03-07 00:00:00.0","28",,,"S","S","P","0001",,"005279","1",,,"2024","00009517",,
"B","19954","19954","2024-03-07 00:00:00.0","119",,,"S","S","P","0001",,"011388","2",,,"2024","00009519",,
"B","19955","19955","2024-03-07 00:00:00.0","198",,,"S","S","P","0001",,"008807","1",,,"2024","00009521",,
"B","19956","19956","2024-03-07 00:00:00.0","38",,,"S","S","P","0001",,"005279","1",,,"2024","00009523",,
"B","19957","19957","2024-03-07 00:00:00.0","1123.65",,,"S","S","P","0001",,"007957","1",,,"2024","00009525",,
"B","19958","19958","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"012932","3",,,"2024","00009527",,
"B","19959","19959","2024-03-07 00:00:00.0","63",,,"S","S","P","0001",,"009291","4",,,"2024","00009529",,
"B","19960","19960","2024-03-07 00:00:00.0","101",,,"S","S","P","0001",,"009121","1",,,"2024","00009531",,
"B","19961","19961","2024-03-07 00:00:00.0","114",,,"S","S","P","0001",,"009291","4",,,"2024","00009533",,
"B","19962","19962","2024-03-07 00:00:00.0","33.78",,,"S","S","P","0001",,"005673","1",,,"2024","00009535",,
"B","19963","19963","2024-03-07 00:00:00.0","46.15",,,"S","S","P","0001",,"005673","1",,,"2024","00009539",,
"B","19964","19964","2024-03-07 00:00:00.0","30",,,"S","S","P","0001",,"006333","1",,,"2024","00009541",,
"B","19965","19965","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"012597","2",,,"2024","00009543",,
"B","19966","19966","2024-03-07 00:00:00.0","49",,,"S","S","P","0001",,"011049","2",,,"2024","00009549",,
"B","19967","19967","2024-03-07 00:00:00.0","234.17",,,"S","S","P","0001",,"010746","1",,,"2024","00009555",,
"B","19968","19968","2024-03-07 00:00:00.0","240",,,"S","S","P","0001",,"005689","2",,,"2024","00009557",,
"B","19969","19969","2024-03-07 00:00:00.0","70",,,"S","S","P","0001",,"011044","3",,,"2024","00009559",,
"B","19970","19970","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"013702","1",,,"2024","00009560",,
"B","19971","19971","2024-03-07 00:00:00.0","35",,,"S","S","P","0001",,"004452","1",,,"2024","00009564",,
"B","19972","19972","2024-03-07 00:00:00.0","72.3",,,"S","S","P","0073",,"013745","2",,,"2024","00009567",,
"B","19973","19973","2024-03-07 00:00:00.0","108",,,"S","S","P","0001",,"007530","2",,,"2024","00009569",,
"B","19974","19974","2024-03-07 00:00:00.0","87.5",,,"S","S","P","0001",,"011510","1",,,"2024","00009572",,
"B","19975","19975","2024-03-07 00:00:00.0","36.15",,,"S","S","P","0073",,"011833","1",,,"2024","00009573",,
"B","19976","19976","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"013698","1",,,"2024","00009576",,
"B","19977","19977","2024-03-07 00:00:00.0","37.8",,,"S","S","P","0001",,"011499","1",,,"2024","00009580",,
"B","19978","19978","2024-03-07 00:00:00.0","130",,,"S","S","P","0073",,"013698","1",,,"2024","00009581",,
"B","19979","19979","2024-03-07 00:00:00.0","64",,,"S","S","P","0001",,"005765","1",,,"2024","00009583",,
"B","19980","19980","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"012036","1",,,"2024","00009587",,
"B","19981","19981","2024-03-07 00:00:00.0","36.15",,,"S","S","P","0073",,"011928","1",,,"2024","00009589",,
"B","19982","19982","2024-03-07 00:00:00.0","194",,,"S","S","P","0001",,"011419","1",,,"2024","00009591",,
"B","19983","19983","2024-03-07 00:00:00.0","49",,,"S","S","P","0001",,"004594","2",,,"2024","00009593",,
"B","19984","19984","2024-03-07 00:00:00.0","100",,,"S","S","P","0001",,"010982","1",,,"2024","00009595",,
"B","19985","19985","2024-03-07 00:00:00.0","22",,,"S","S","P","0001",,"004594","2",,,"2024","00009597",,
"B","19986","19986","2024-03-07 00:00:00.0","80",,,"S","S","P","0073",,"012574","1",,,"2024","00009599",,
"B","19987","19987","2024-03-07 00:00:00.0","100",,,"S","S","P","0073",,"012574","1",,,"2024","00009603",,
"B","19988","19988","2024-03-07 00:00:00.0","59",,,"S","S","P","0001",,"010892","1",,,"2024","00009613",,
"B","19989","19989","2024-03-07 00:00:00.0","292.4",,,"S","S","P","0001",,"008059","1",,,"2024","00009617",,
"B","19990","19990","2024-03-07 00:00:00.0","560",,,"S","S","P","0073",,"012748","1",,,"2024","00009619",,
"B","19991","19991","2024-03-07 00:00:00.0","108",,,"S","S","P","0001",,"008190","1",,,"2024","00009623",,
"B","19992","19992","2024-03-07 00:00:00.0","158",,,"S","S","P","0001",,"007964","2",,,"2024","00009627",,
"B","19993","19993","2024-03-07 00:00:00.0","46.15",,,"S","S","P","0001",,"011124","4",,,"2024","00009635",,
"B","19994","19994","2024-03-07 00:00:00.0","46.15",,,"S","S","P","0001",,"011124","3",,,"2024","00009637",,
"B","19995","19995","2024-03-07 00:00:00.0","14.7",,,"S","S","P","0001",,"004553","1",,,"2024","00009639",,
"B","19996","19996","2024-03-07 00:00:00.0","135",,,"S","S","P","0001",,"004527","1",,,"2024","00009655",,
"B","19997","19997","2024-03-07 00:00:00.0","51.66",,,"S","S","P","0001",,"011156","1",,,"2024","00009657",,
"B","20033","20033","2024-03-07 00:00:00.0","22.5",,,"S","S","P","0001",,"008482","1",,,"2024","00009779",,
"B","20034","20034","2024-03-07 00:00:00.0","48",,,"S","S","P","0001",,"008537","1",,,"2024","00009781",,
"B","20035","20035","2024-03-07 00:00:00.0","77",,,"S","S","P","0001",,"011156","2",,,"2024","00009783",,
"B","20036","20036","2024-03-07 00:00:00.0","45",,,"S","S","P","0001",,"004643","3",,,"2024","00009785",,
"B","20037","20037","2024-03-07 00:00:00.0","196",,,"S","S","P","0001",,"010944","1",,,"2024","00009787",,
"B","20038","20038","2024-03-07 00:00:00.0","998",,,"S","S","P","0001",,"006360","4",,,"2024","00009791",,
"B","20160","20160","2024-03-07 00:00:00.0","128.15",,,"S","S","P","0001",,"008712","4",,,"2024","00010211",,
"B","20161","20161","2024-03-07 00:00:00.0","60",,,"S","S","P","0001",,"004753","3",,,"2024","00010213",,
"B","20162","20162","2024-03-07 00:00:00.0","18",,,"S","S","P","0001",,"010824","6",,,"2024","00010217",,
"B","20163","20163","2024-03-07 00:00:00.0","200",,,"S","S","P","0001",,"007798","2",,,"2024","00010219",,
"B","20164","20164","2024-03-07 00:00:00.0","126.5",,,"S","S","P","0001",,"006230","5",,,"2024","00010221",,
"B","20165","20165","2024-03-07 00:00:00.0","15.8",,,"S","S","P","0001",,"011069","3",,,"2024","00010225",,
"B","20166","20166","2024-03-07 00:00:00.0","1.04",,,"S","S","P","0001",,"011069","3",,,"2024","00010227",,
"B","20167","20167","2024-03-07 00:00:00.0","36.15",,,"S","S","P","0001",,"011027","1",,,"2024","00010229",,
"B","20168","20168","2024-03-07 00:00:00.0","36.15",,,"S","S","P","0001",,"011027","1",,,"2024","00010231",,
"B","20169","20169","2024-03-07 00:00:00.0","27",,,"S","S","P","0001",,"010049","1",,,"2024","00010250",,
"B","20170","20170","2024-03-07 00:00:00.0","210",,,"S","S","P","0001",,"006230","5",,,"2024","00010254",,
"B","20171","20171","2024-03-07 00:00:00.0","56",,,"S","S","P","0001",,"014073","1",,,"2024","00010256",,
"B","20172","20172","2024-03-07 00:00:00.0","46.15",,,"S","S","P","0001",,"011512","1",,,"2024","00010258",,
"B","20173","20173","2024-03-07 00:00:00.0","170",,,"S","S","P","0073",,"012743","1",,,"2024","00010260",,
"B","20174","20174","2024-03-07 00:00:00.0","17.9",,,"S","S","P","0001",,"007918","1",,,"2024","00010262",,
"B","29887","29887","2024-06-20 00:00:00.0","348.8",,,"S","S","P","0001",,"005993","1",,,"2024","00033666",,
"B","29888","29888","2024-06-20 00:00:00.0","160",,,"S","S","P","0001",,"005993","1",,,"2024","00033668",,
"B","29889","29889","2024-06-20 00:00:00.0","2.09",,,"S","S","P","0073",,"014643","1",,,"2024","00033673",,
"B","29890","29890","2024-06-20 00:00:00.0","48",,,"S","S","P","0005",,"006496","1",,,"2024","00033683",,
"B","29891","29891","2024-06-20 00:00:00.0","88.8",,,"S","S","P","0001",,"009824","1",,,"2024","00033693",,
"B","29892","29892","2024-06-20 00:00:00.0","337",,,"S","S","P","0001",,"010997","2",,,"2024","00033696",,
"B","29893","29893","2024-06-20 00:00:00.0","209",,,"S","S","P","0001",,"011274","1",,,"2024","00033708",,
"B","29894","29894","2024-06-20 00:00:00.0","32",,,"S","S","P","0073",,"012765","1",,,"2024","00033710",,
"B","29895","29895","2024-06-20 00:00:00.0","130",,,"S","S","P","0001",,"004427","2",,,"2024","00033714",,
"B","29896","29896","2024-06-20 00:00:00.0","627",,,"S","S","P","0001",,"007347","2",,,"2024","00033716",,
"B","29897","29897","2024-06-20 00:00:00.0","22",,,"S","S","P","0001",,"009308","2",,,"2024","00033718",,
"B","29898","29898","2024-06-20 00:00:00.0","28.8",,,"S","S","P","0001",,"004427","2",,,"2024","00033720",,
"B","29899","29899","2024-06-20 00:00:00.0","17.3",,,"S","S","P","0001",,"007347","2",,,"2024","00033724",,
"B","29900","29900","2024-06-20 00:00:00.0","34",,,"S","S","P","0001",,"007344","3",,,"2024","00033726",,
"B","29901","29901","2024-06-20 00:00:00.0","46.25",,,"S","S","P","0001",,"007347","1",,,"2024","00033732",,
"B","29902","29902","2024-06-20 00:00:00.0","38.4",,,"S","S","P","0001",,"007347","2",,,"2024","00033734",,
"B","29903","29903","2024-06-20 00:00:00.0","12.9",,,"S","S","P","0001",,"007347","1",,,"2024","00033736",,
