"IDFATTURA","ANNO_PRA","NUM_PRA","PRG_VOCE"
"11627","2024","00014440","2"
"11461","2024","00024284","1"
"12239","2024","00025960","1"
"11297","2024","00023982","1"
"11300","2024","00023990","1"
"11468","2024","00024305","1"
"11627","2024","00014440","3"
"11608","2024","00024566","1"
"11627","2024","00014440","4"
"11627","2024","00014440","5"
"11627","2024","00014440","6"
"11627","2024","00014440","7"
"11627","2024","00014440","8"
"11627","2024","00014440","9"
"11627","2024","00014440","10"
"11627","2024","00014440","11"
"11627","2024","00014440","12"
"11627","2024","00014440","13"
"11627","2024","00014440","14"
"11627","2024","00014440","15"
"11627","2024","00014440","16"
"11627","2024","00014440","17"
"11627","2024","00014440","18"
"11627","2024","00014440","19"
"11019","2024","00023460","1"
"11018","2024","00023458","1"
"11739","2024","00024838","1"
"11886","2024","00025183","1"
"11747","2024","00024853","1"
"11933","2024","00025267","1"
"12052","2024","00024528","1"
"11748","2024","00024854","1"
"11924","2024","00025246","1"
"11948","2024","00025297","1"
"12071","2024","00025583","2"
"12061","2024","00014880","1"
"12043","2024","00025506","1"
"11762","2024","00024619","1"
"12044","2024","00025508","1"
"12069","2024","00025581","1"
"12070","2024","00025583","1"
"12149","2024","00025746","1"
"12154","2024","00025759","1"
"12269","2024","00025022","1"
"12269","2024","00025022","2"
"12282","2024","00026080","1"
"12192","2024","00025215","1"
"12235","2024","00024800","2"
"12235","2024","00024800","1"
"12208","2024","00022531","1"
"12235","2024","00024800","3"
"12237","2024","00020694","1"
"12084","2024","00025611","1"
"12283","2024","00026082","1"
"12241","2024","00025964","1"
"12088","2024","00020022","1"
"12301","2024","00026117","1"
"12236","2024","00025956","1"
"12357","2024","00026217","1"
"12101","2024","00025657","1"
"12142","2024","00025736","1"
"12131","2024","00025707","1"
"12108","2024","00025671","1"
"12138","2024","00025721","1"
"12115","2024","00025685","1"
"12136","2024","00025717","1"
"12120","2024","00025689","1"
"12110","2024","00025675","1"
"12111","2024","00025677","1"
"12142","2024","00025736","2"
"12142","2024","00025736","3"
"12310","2024","00026131","1"
"12405","2024","00026317","1"
"12333","2024","00018794","1"
"12335","2024","00017739","1"
"12337","2024","00026174","1"
"12342","2024","00026184","1"
"12288","2024","00026092","1"
"12342","2024","00026184","2"
"12611","2024","00022948","1"
"12342","2024","00026184","3"
"12342","2024","00026184","4"
"12355","2024","00026211","1"
"12365","2024","00026235","1"
"12366","2024","00026235","2"
"12390","2024","00026278","1"
"12367","2024","00026235","3"
"12370","2024","00026241","1"
"12371","2024","00026243","1"
"12428","2024","00026370","1"
"12393","2024","00026284","1"
"10871","2024","00023164","1"
"12439","2024","00026392","1"
"12438","2024","00026390","1"
"12437","2024","00026388","1"
"12429","2024","00026372","1"
"12424","2024","00026364","1"
"12426","2024","00026366","1"
"12420","2024","00026356","1"
"12436","2024","00026386","1"
"12422","2024","00026360","1"
"12421","2024","00026358","1"
"12441","2024","00026408","1"
"12442","2024","00026412","1"
"12435","2024","00026384","1"
"12418","2024","00026352","1"
"12433","2024","00026382","1"
"12434","2024","00026382","2"
"12431","2024","00026378","1"
"12452","2024","00026437","2"
"12453","2024","00026438","1"
"12451","2024","00026437","1"
"12449","2024","00026434","1"
"12447","2024","00026424","1"
"12445","2024","00026421","1"
"12076","2024","00025595","1"
"12605","2024","00024207","1"
"12464","2024","00020690","1"
"12464","2024","00020690","2"
"12464","2024","00020690","3"
"12464","2024","00020690","4"
"12464","2024","00020690","5"
"12465","2024","00026456","1"
"12466","2024","00026461","1"
"12558","2024","00025060","1"
"12604","2024","00023796","1"
"12605","2024","00024207","2"
"12605","2024","00024207","3"
"12610","2024","00026744","1"
"12607","2024","00024594","1"
"12611","2024","00022948","2"
"12656","2024","00026836","1"
"12730","2024","00026985","1"
"12612","2024","00010215","1"
"12614","2024","00026750","1"
"12616","2024","00026755","1"
"12652","2024","00026824","1"
"12653","2024","00026828","1"
"12654","2024","00026830","1"
"12657","2024","00026838","1"
"12659","2024","00026843","1"
"12694","2024","00025843","1"
"12729","2024","00026983","1"
"12794","2024","00027115","1"
"12803","2024","00027134","1"
"12806","2024","00027142","1"
"12928","2024","00024322","1"
"12807","2024","00027144","1"
"12810","2024","00027148","1"
"12816","2024","00027159","2"
"12825","2024","00027181","1"
"12833","2024","00027201","1"
"12363","2024","00026231","1"
"12955","2024","00027446","1"
"12857","2024","00027255","1"
"12895","2024","00027339","1"
"12896","2024","00027341","1"
"12897","2024","00027343","1"
"12910","2024","00020054","1"
"12857","2024","00027255","2"
"12857","2024","00027255","3"
"12857","2024","00027255","4"
"12857","2024","00027255","5"
"12832","2024","00027199","1"
"12816","2024","00027159","1"
"12863","2024","00027275","1"
"12909","2024","00027363","1"
"12920","2024","00027385","1"
"12929","2024","00017992","2"
"12936","2024","00024861","1"
"12930","2024","00027403","1"
"12937","2024","00027413","1"
"12934","2024","00027407","1"
"12934","2024","00027407","2"
"12941","2024","00027419","1"
"12924","2024","00027398","1"
"12925","2024","00027398","2"
"12737","2024","00027000","1"
"12942","2024","00027423","1"
"11944","2024","00025289","1"
"12944","2024","00027429","1"
"12963","2024","00021447","1"
"12948","2024","00027435","1"
"12945","2024","00027431","1"
"12963","2024","00021447","2"
"12947","2024","00027433","1"
"12947","2024","00027433","2"
"12926","2024","00027400","1"
"12927","2024","00027400","2"
"12950","2024","00027439","1"
"12963","2024","00021447","3"
"12963","2024","00021447","4"
"12963","2024","00021447","5"
"13000","2024","00021403","1"
"12965","2024","00026671","1"
"12999","2024","00021397","1"
"13002","2024","00027594","1"
"12978","2024","00027504","1"
"12970","2024","00027487","1"
"13003","2024","00027596","1"
"13079","2024","00027725","1"
"12977","2024","00027502","1"
"12976","2024","00027500","1"
"13006","2024","00026748","1"
"13080","2024","00027727","1"
"13087","2024","00027746","1"
"13086","2024","00027744","1"
"13022","2024","00027632","1"
"13138","2024","00027828","1"
"13086","2024","00027744","2"
"13088","2024","00027746","2"
"13089","2024","00027746","3"
"13090","2024","00027746","4"
"13032","2024","00027652","1"
"13104","2024","00024508","1"
"13034","2024","00027656","1"
"13098","2024","00026705","1"
"13146","2024","00023583","2"
"13106","2024","00021557","1"
"13102","2024","00025158","2"
"13102","2024","00025158","3"
"13126","2024","00027804","1"
"13146","2024","00023583","1"
"13126","2024","00027804","2"
"13135","2024","00027822","1"
"13144","2024","00027840","1"
"13144","2024","00027840","2"
"13161","2024","00027851","1"
"13171","2024","00027864","1"
"13162","2024","00027857","1"
"13172","2024","00027870","1"
"13178","2024","00027878","1"
"13179","2024","00027880","1"
"11522","2024","00024406","1"
"11836","2024","00025086","1"
"11570","2024","00024492","1"
"12141","2024","00025232","1"
"11601","2024","00024546","1"
"11601","2024","00024546","2"
"11806","2024","00025006","1"
"11751","2024","00024865","1"
"11814","2024","00025032","1"
"11808","2024","00025012","1"
"12093","2024","00025629","1"
"12372","2024","00019769","1"
"10495","2024","00020540","1"
"12103","2024","00025661","1"
"12097","2024","00025641","1"
"12094","2024","00025631","1"
"12097","2024","00025641","2"
"12098","2024","00025643","1"
"12098","2024","00025643","2"
"12090","2024","00025623","1"
"12113","2024","00025681","1"
"12104","2024","00025663","1"
"12275","2024","00026050","1"
"12112","2024","00025679","1"
"12134","2024","00025713","1"
"12152","2024","00025753","1"
"12153","2024","00025758","1"
"12232","2024","00017953","1"
"12460","2024","00026450","1"
"12763","2024","00016636","1"
"12472","2024","00026473","1"
"12372","2024","00019769","2"
"12372","2024","00019769","3"
"12300","2024","00026116","1"
"12317","2024","00026140","2"
"12372","2024","00019769","4"
"12372","2024","00019769","5"
"12372","2024","00019769","6"
"12372","2024","00019769","7"
"12372","2024","00019769","8"
"12332","2024","00017709","1"
"12372","2024","00019769","9"
"12372","2024","00019769","10"
"12041","2024","00018600","1"
"12372","2024","00019769","11"
"12372","2024","00019769","12"
"12372","2024","00019769","13"
"12372","2024","00019769","14"
"12372","2024","00019769","15"
"12345","2024","00017737","1"
"12372","2024","00019769","17"
"12372","2024","00019769","19"
"12372","2024","00019769","20"
"12372","2024","00019769","16"
"12372","2024","00019769","18"
"12372","2024","00019769","21"
"12372","2024","00019769","22"
"12372","2024","00019769","23"
"12372","2024","00019769","24"
"12373","2024","00021536","1"
"12468","2024","00026465","1"
"12496","2024","00026513","1"
"12475","2024","00026477","1"
"12476","2024","00026477","2"
"12477","2024","00026477","3"
"12478","2024","00026477","4"
"12479","2024","00026477","5"
"12480","2024","00026477","6"
"12499","2024","00026517","1"
"12507","2024","00026533","1"
"12515","2024","00026555","1"
"12508","2024","00026537","1"
"12520","2024","00026561","1"
"12516","2024","00026557","1"
"12523","2024","00026568","1"
"12521","2024","00026564","1"
"12522","2024","00026566","1"
"12537","2024","00019534","1"
"12535","2024","00015177","1"
"12644","2024","00014155","1"
"12764","2024","00027056","1"
"12708","2024","00018751","1"
"12753","2024","00026481","1"
"25699","2024","00050355","1"
"12708","2024","00018751","2"
"12709","2024","00026937","1"
"12709","2024","00026937","2"
"12972","2024","00027494","1"
"12814","2024","00027156","1"
"12715","2024","00020084","1"
"12715","2024","00020084","2"
"12809","2024","00027146","2"
"13016","2024","00027628","1"
"13091","2024","00027748","1"
"13105","2024","00026022","1"
"12824","2024","00027179","1"
"13058","2024","00027697","1"
"13061","2024","00005542","1"
"13028","2024","00027644","1"
"13129","2024","00027810","1"
"13061","2024","00005542","2"
"12917","2024","00019692","2"
"13072","2024","00027711","1"
"13074","2024","00027714","1"
"12917","2024","00019692","1"
"13060","2024","00027014","1"
"13064","2024","00027700","1"
"13066","2024","00010575","1"
"13064","2024","00027700","2"
"13066","2024","00010575","2"
"13075","2024","00027717","1"
"13077","2024","00027722","1"
"13076","2024","00027720","1"
"13082","2024","00027728","1"
"13105","2024","00026022","2"
"25731","2024","00051629","1"
"13112","2024","00027775","1"
"25762","2024","00020668","10"
"25775","2024","00051742","1"
"13118","2024","00018462","3"
"13118","2024","00018462","4"
"13118","2024","00018462","5"
"13118","2024","00018462","1"
"13118","2024","00018462","2"
"13118","2024","00018462","6"
"13118","2024","00018462","7"
"13118","2024","00018462","8"
"13118","2024","00018462","9"
"13118","2024","00018462","10"
"13118","2024","00018462","11"
"13118","2024","00018462","12"
"13118","2024","00018462","13"
"13118","2024","00018462","14"
"13118","2024","00018462","15"
"13118","2024","00018462","16"
"13118","2024","00018462","17"
"13118","2024","00018462","18"
"13118","2024","00018462","19"
"13118","2024","00018462","20"
"13118","2024","00018462","21"
"13118","2024","00018462","22"
"13118","2024","00018462","23"
"13118","2024","00018462","24"
"13118","2024","00018462","25"
"13118","2024","00018462","26"
"13118","2024","00018462","27"
"13118","2024","00018462","28"
"13118","2024","00018462","29"
"13118","2024","00018462","30"
"13119","2024","00025555","1"
"25716","2024","00051588","1"
"13122","2024","00027796","2"
"13121","2024","00025549","1"
"13122","2024","00027796","1"
"13145","2024","00027842","1"
"13145","2024","00027842","2"
"13125","2024","00027802","1"
"25762","2024","00020668","11"
"25715","2024","00051586","1"
"25762","2024","00020668","4"
"25762","2024","00020668","12"
"25762","2024","00020668","13"
"25734","2024","00051639","1"
"25762","2024","00020668","16"
"25762","2024","00020668","18"
"25762","2024","00020668","24"
"13131","2024","00027814","1"
"6675","2024","00015114","2"
"13181","2024","00027882","1"
"13183","2024","00027136","1"
"13194","2024","00027901","1"
"13204","2024","00027913","1"
"25761","2024","00020668","5"
"13195","2024","00027901","2"
"13196","2024","00027901","3"
"13197","2024","00027901","4"
"13212","2024","00027935","1"
"13201","2024","00027735","1"
"13203","2024","00027750","1"
"13206","2024","00027919","1"
"13163","2024","00014965","6"
"13163","2024","00014965","1"
"13231","2024","00027985","1"
"13207","2024","00027923","1"
"13210","2024","00027868","1"
"13211","2024","00025156","1"
"13211","2024","00025156","2"
"13211","2024","00025156","3"
"13211","2024","00025156","4"
"25739","2024","00051655","1"
"25769","2024","00051213","1"
"13252","2024","00028029","1"
"13221","2024","00027890","1"
"25744","2024","00051661","1"
"25771","2024","00051735","1"
"13223","2024","00026026","1"
"13251","2024","00028027","1"
"25772","2024","00051737","1"
"13245","2024","00028013","1"
"13230","2024","00027983","1"
"13199","2024","00027905","1"
"25723","2024","00051603","1"
"13235","2024","00027993","1"
"25712","2024","00051576","1"
"10955","2024","00023330","1"
"13233","2024","00027989","1"
"25781","2024","00050127","1"
"13234","2024","00027991","1"
"12856","2024","00027253","1"
"13200","2024","00027909","1"
"25786","2024","00045235","1"
"25786","2024","00045235","2"
"13240","2024","00027672","1"
"13232","2024","00027987","1"
"13239","2024","00028003","1"
"25788","2024","00047199","1"
"13229","2024","00027979","1"
"13247","2024","00028017","1"
"13213","2024","00027937","1"
"13226","2024","00027973","1"
"25788","2024","00047199","2"
"13246","2024","00028015","1"
"25670","2024","00042841","1"
"25789","2024","00045179","1"
"13220","2024","00027953","1"
"13250","2024","00028025","1"
"13205","2024","00027917","1"
"25790","2024","00045989","1"
"13164","2024","00014965","2"
"13165","2024","00014965","7"
"13166","2024","00014965","3"
"13166","2024","00014965","4"
"13166","2024","00014965","5"
"13166","2024","00014965","8"
"13166","2024","00014965","9"
"13166","2024","00014965","10"
"13166","2024","00014965","11"
"13166","2024","00014965","12"
"13166","2024","00014965","13"
"13227","2024","00027975","1"
"13216","2024","00027945","1"
"13219","2024","00027951","1"
"13248","2024","00028021","1"
"13249","2024","00028023","1"
"13228","2024","00027977","1"
"25791","2024","00049442","2"
"13255","2024","00028035","1"
"13253","2024","00028031","1"
"25791","2024","00049442","3"
"25791","2024","00049442","4"
"25791","2024","00049442","5"
"25791","2024","00049442","6"
"25791","2024","00049442","7"
"25791","2024","00049442","8"
"25791","2024","00049442","9"
"25791","2024","00049442","10"
"25791","2024","00049442","11"
"25791","2024","00049442","12"
"25791","2024","00049442","13"
"25791","2024","00049442","14"
"25791","2024","00049442","15"
"25791","2024","00049442","16"
"25791","2024","00049442","17"
"25791","2024","00049442","18"
"25791","2024","00049442","19"
"25791","2024","00049442","20"
